this_response,full_image_path,trial_number,HITID,HITTypeId,WorkerID,short_image_path,shorter_image_path,sanity_check_category,response,hands,faces,sanity_hands,sanity_faces
NA,http://langcog.stanford.edu/expts/saycam/frames/6908-A_20140315_1802_05.mp4-7140.jpg,4,3OQQD2WO8I6K7NS6QC9ZJ9B5WVS3IJ,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A2O2Y99RA9GFUJ,6908-A_20140315_1802_05.mp4-7140.jpg,6908-A_20140315_1802_05.mp4-7140,NA,NA,NA,NA,NA,NA
Hand(s) only,http://langcog.stanford.edu/expts/saycam/frames/3199-A_20130906_1124_02.mp4-10575.jpg,4,3S829FDFT21FFAJYINFCZSKWBLLDXR,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A2FV0CMG9S8CU0,3199-A_20130906_1124_02.mp4-10575.jpg,3199-A_20130906_1124_02.mp4-10575,NA,hands,TRUE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/11309-A_20150308_2923_01.mp4-3035.jpg,4,3PEG1BH7AERGGDM7589HE8OUCRUKB2,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A3UDUHUVFKD833,11309-A_20150308_2923_01.mp4-3035.jpg,11309-A_20150308_2923_01.mp4-3035,NA,none,FALSE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/18676-S_20140426_1809_01.AVI.mp4-6280.jpg,5,3R0WOCG21M9NY6P3DI4PFLLSH34DUZ,3ES1UQ6TFXN792G5BPH8S45TOWGML3,AZ69TBTDH7AZS,18676-S_20140426_1809_01.AVI.mp4-6280.jpg,18676-S_20140426_1809_01.AVI.mp4-6280,NA,none,FALSE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/7146-A_20140321_1808_02.mp4-18485.jpg,5,3ZQX1VYFTD5G469F0OH0UNF2OQJ8OB,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A12ASB8854TT4,7146-A_20140321_1808_02.mp4-18485.jpg,7146-A_20140321_1808_02.mp4-18485,NA,none,FALSE,FALSE,NA,NA
Face(s) and Hand(s),http://langcog.stanford.edu/expts/saycam/frames/22331-S_20141214_2527_04.mp4-6435.jpg,5,35YHTYFL1G3K95SZ9E9KZ7QW7NTFV1,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A17K1CHOI773VZ,22331-S_20141214_2527_04.mp4-6435.jpg,22331-S_20141214_2527_04.mp4-6435,NA,both,TRUE,TRUE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/19290-S_20140601_1915_06.mp4-19105.jpg,5,32K26U12DNONBLE3I8EUB7NBVADDVO,3ES1UQ6TFXN792G5BPH8S45TOWGML3,AKZ8SFOAI4RZN,19290-S_20140601_1915_06.mp4-19105.jpg,19290-S_20140601_1915_06.mp4-19105,NA,none,FALSE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/11708-A_20150425_3112_01.mp4-10840.jpg,5,32PT7WK7DMF3ZCCKYY8OSCVS4QK3DH,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A1P6OXEJ86HQRM,11708-A_20150425_3112_01.mp4-10840.jpg,11708-A_20150425_3112_01.mp4-10840,NA,none,FALSE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/17410-S_20140212_1526_06.mp4-16210.jpg,5,3P4ZBJFX2V3XOUS4ZOEGL99AEWVFWB,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A2R8IV2PWFTY00,17410-S_20140212_1526_06.mp4-16210.jpg,17410-S_20140212_1526_06.mp4-16210,NA,none,FALSE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/5310-A_20140117_1604_01.mp4-30630.jpg,5,3FVBZG9CLJEOU0IP179VHZCJT6T0HS,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A3FT3XPTOWHJMY,5310-A_20140117_1604_01.mp4-30630.jpg,5310-A_20140117_1604_01.mp4-30630,NA,none,FALSE,FALSE,NA,NA
Hand(s) only,http://langcog.stanford.edu/expts/saycam/frames/17032-S_20140125_1508_02.mp4-11950.jpg,5,3VMHWJRYHVGCDUXU9TA2NSNHNY1FX4,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A3OW5EFQ5QFD19,17032-S_20140125_1508_02.mp4-11950.jpg,17032-S_20140125_1508_02.mp4-11950,NA,hands,TRUE,FALSE,NA,NA
Hand(s) only,http://langcog.stanford.edu/expts/saycam/frames/18692-S_20140426_1809_02.AVI.mp4-5605.jpg,5,3N7PQ0KLI5P8RIQKUTJ8YUDD42L3EA,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A3OV174HQJIJK8,18692-S_20140426_1809_02.AVI.mp4-5605.jpg,18692-S_20140426_1809_02.AVI.mp4-5605,NA,hands,TRUE,FALSE,NA,NA
NA,http://langcog.stanford.edu/expts/saycam/frames/10884-A_20150106_2724_02.mp4-15185.jpg,5,3P7RGTLO6EDBX3HFZU9LJX4OU99KA7,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A2NW4P1OLHXU3N,10884-A_20150106_2724_02.mp4-15185.jpg,10884-A_20150106_2724_02.mp4-15185,NA,NA,NA,NA,NA,NA
Hand(s) only,http://langcog.stanford.edu/expts/saycam/frames/14417-S_20130824_1007_02.mp4-10605.jpg,5,3UUIU9GZC55DUGVLY7WWCDBYL8Z5TS,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A2S4YDJ9UGAXFQ,14417-S_20130824_1007_02.mp4-10605.jpg,14417-S_20130824_1007_02.mp4-10605,NA,hands,TRUE,FALSE,NA,NA
Face(s) and Hand(s),http://langcog.stanford.edu/expts/saycam/frames/22694-S_20150104_2618_06.mp4-1360.jpg,5,3MQKOF1EE2O0QAE88IJQX96P2JFDWY,3ES1UQ6TFXN792G5BPH8S45TOWGML3,AN0JVAS4VR13F,22694-S_20150104_2618_06.mp4-1360.jpg,22694-S_20150104_2618_06.mp4-1360,NA,both,TRUE,TRUE,NA,NA
Face(s) only,http://langcog.stanford.edu/expts/saycam/frames/10551-A_20141214_2701_02.mp4-51200.jpg,5,362E9TQF2HQL1Z4ULRGJ230E00XIG6,3ES1UQ6TFXN792G5BPH8S45TOWGML3,AETIZKQNUSBLB,10551-A_20141214_2701_02.mp4-51200.jpg,10551-A_20141214_2701_02.mp4-51200,NA,faces,FALSE,TRUE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/2532-A_20130813_1100_03.mp4-14645.jpg,5,3RWB1RTQDJNYP6LGFOUFJNKSYVF8PS,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A36FBIDN58N139,2532-A_20130813_1100_03.mp4-14645.jpg,2532-A_20130813_1100_03.mp4-14645,NA,none,FALSE,FALSE,NA,NA
Hand(s) only,http://langcog.stanford.edu/expts/saycam/frames/588-A_20130612_0830_02.mp4-12900.jpg,5,3KQC8JMJGCSKBSHMKUREJXAQWID3HQ,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A30GA8KZBSU7E4,588-A_20130612_0830_02.mp4-12900.jpg,588-A_20130612_0830_02.mp4-12900,NA,hands,TRUE,FALSE,NA,NA
NA,http://langcog.stanford.edu/expts/saycam/frames/8250-A_20140521_2008_02.mp4-21290.jpg,5,3OQQD2WO8I6K7NS6QC9ZJ9B5WVS3IJ,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A2O2Y99RA9GFUJ,8250-A_20140521_2008_02.mp4-21290.jpg,8250-A_20140521_2008_02.mp4-21290,NA,NA,NA,NA,NA,NA
Hand(s) only,http://langcog.stanford.edu/expts/saycam/frames/13707-S_20130717_0900_01.AVI.mp4-2375.jpg,5,3S829FDFT21FFAJYINFCZSKWBLLDXR,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A2FV0CMG9S8CU0,13707-S_20130717_0900_01.AVI.mp4-2375.jpg,13707-S_20130717_0900_01.AVI.mp4-2375,NA,hands,TRUE,FALSE,NA,NA
Face(s) only,http://langcog.stanford.edu/expts/saycam/frames/20-A_20130531_0818_01.mp4-22715.jpg,5,3PEG1BH7AERGGDM7589HE8OUCRUKB2,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A3UDUHUVFKD833,20-A_20130531_0818_01.mp4-22715.jpg,20-A_20130531_0818_01.mp4-22715,NA,faces,FALSE,TRUE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/16053-S_20131127_1310_05.mp4-30620.jpg,6,3R0WOCG21M9NY6P3DI4PFLLSH34DUZ,3ES1UQ6TFXN792G5BPH8S45TOWGML3,AZ69TBTDH7AZS,16053-S_20131127_1310_05.mp4-30620.jpg,16053-S_20131127_1310_05.mp4-30620,NA,none,FALSE,FALSE,NA,NA
Hand(s) only,http://langcog.stanford.edu/expts/saycam/frames/13839-S_20130724_0907_02.mp4-5880.jpg,6,3ZQX1VYFTD5G469F0OH0UNF2OQJ8OB,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A12ASB8854TT4,13839-S_20130724_0907_02.mp4-5880.jpg,13839-S_20130724_0907_02.mp4-5880,NA,hands,TRUE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/11511-A_20150329_3016_02.mp4-16515.jpg,6,35YHTYFL1G3K95SZ9E9KZ7QW7NTFV1,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A17K1CHOI773VZ,11511-A_20150329_3016_02.mp4-16515.jpg,11511-A_20150329_3016_02.mp4-16515,NA,none,FALSE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/20274-S_20140814_2128_03.mp4-9745.jpg,6,32K26U12DNONBLE3I8EUB7NBVADDVO,3ES1UQ6TFXN792G5BPH8S45TOWGML3,AKZ8SFOAI4RZN,20274-S_20140814_2128_03.mp4-9745.jpg,20274-S_20140814_2128_03.mp4-9745,NA,none,FALSE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/19108-S_20140517_1900_04.mp4-24280.jpg,6,32PT7WK7DMF3ZCCKYY8OSCVS4QK3DH,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A1P6OXEJ86HQRM,19108-S_20140517_1900_04.mp4-24280.jpg,19108-S_20140517_1900_04.mp4-24280,NA,none,FALSE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/11127-A_20150127_2814_01.mp4-39895.jpg,6,3P4ZBJFX2V3XOUS4ZOEGL99AEWVFWB,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A2R8IV2PWFTY00,11127-A_20150127_2814_01.mp4-39895.jpg,11127-A_20150127_2814_01.mp4-39895,NA,none,FALSE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/13877-S_20130724_0907_06.mp4-13855.jpg,6,3FVBZG9CLJEOU0IP179VHZCJT6T0HS,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A3FT3XPTOWHJMY,13877-S_20130724_0907_06.mp4-13855.jpg,13877-S_20130724_0907_06.mp4-13855,NA,none,FALSE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/13179-S_20130616_0730_08.AVI.mp4-7715.jpg,6,3VMHWJRYHVGCDUXU9TA2NSNHNY1FX4,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A3OW5EFQ5QFD19,13179-S_20130616_0730_08.AVI.mp4-7715.jpg,13179-S_20130616_0730_08.AVI.mp4-7715,NA,none,FALSE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/19886-S_20140713_2026_02.mp4-16665.jpg,6,3N7PQ0KLI5P8RIQKUTJ8YUDD42L3EA,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A3OV174HQJIJK8,19886-S_20140713_2026_02.mp4-16665.jpg,19886-S_20140713_2026_02.mp4-16665,NA,none,FALSE,FALSE,NA,NA
NA,http://langcog.stanford.edu/expts/saycam/frames/5485-A_20140121_1608_03.mp4-22480.jpg,6,3P7RGTLO6EDBX3HFZU9LJX4OU99KA7,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A2NW4P1OLHXU3N,5485-A_20140121_1608_03.mp4-22480.jpg,5485-A_20140121_1608_03.mp4-22480,NA,NA,NA,NA,NA,NA
Hand(s) only,http://langcog.stanford.edu/expts/saycam/frames/8727-A_20140630_2117_03.mp4-50315.jpg,6,3UUIU9GZC55DUGVLY7WWCDBYL8Z5TS,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A2S4YDJ9UGAXFQ,8727-A_20140630_2117_03.mp4-50315.jpg,8727-A_20140630_2117_03.mp4-50315,NA,hands,TRUE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/1750-A_20130726_1013_02.mp4-37715.jpg,6,3MQKOF1EE2O0QAE88IJQX96P2JFDWY,3ES1UQ6TFXN792G5BPH8S45TOWGML3,AN0JVAS4VR13F,1750-A_20130726_1013_02.mp4-37715.jpg,1750-A_20130726_1013_02.mp4-37715,NA,none,FALSE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/22151-S_20141206_2519_04.mp4-16725.jpg,6,362E9TQF2HQL1Z4ULRGJ230E00XIG6,3ES1UQ6TFXN792G5BPH8S45TOWGML3,AETIZKQNUSBLB,22151-S_20141206_2519_04.mp4-16725.jpg,22151-S_20141206_2519_04.mp4-16725,NA,none,FALSE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/11675-A_20150411_3029_01.mp4-12120.jpg,6,3RWB1RTQDJNYP6LGFOUFJNKSYVF8PS,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A36FBIDN58N139,11675-A_20150411_3029_01.mp4-12120.jpg,11675-A_20150411_3029_01.mp4-12120,NA,none,FALSE,FALSE,NA,NA
Hand(s) only,http://langcog.stanford.edu/expts/saycam/frames/14729-S_20130911_1025_06.mp4-4425.jpg,6,3KQC8JMJGCSKBSHMKUREJXAQWID3HQ,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A30GA8KZBSU7E4,14729-S_20130911_1025_06.mp4-4425.jpg,14729-S_20130911_1025_06.mp4-4425,NA,hands,TRUE,FALSE,NA,NA
NA,http://langcog.stanford.edu/expts/saycam/frames/19301-S_20140605_1919_01.mp4-10155.jpg,6,3OQQD2WO8I6K7NS6QC9ZJ9B5WVS3IJ,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A2O2Y99RA9GFUJ,19301-S_20140605_1919_01.mp4-10155.jpg,19301-S_20140605_1919_01.mp4-10155,NA,NA,NA,NA,NA,NA
Hand(s) only,http://langcog.stanford.edu/expts/saycam/frames/15587-S_20131106_1220_03.mp4-2145.jpg,6,3S829FDFT21FFAJYINFCZSKWBLLDXR,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A2FV0CMG9S8CU0,15587-S_20131106_1220_03.mp4-2145.jpg,15587-S_20131106_1220_03.mp4-2145,NA,hands,TRUE,FALSE,NA,NA
Hand(s) only,http://langcog.stanford.edu/expts/saycam/frames/13963-S_20130731_0914_03.mp4-13695.jpg,6,3PEG1BH7AERGGDM7589HE8OUCRUKB2,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A3UDUHUVFKD833,13963-S_20130731_0914_03.mp4-13695.jpg,13963-S_20130731_0914_03.mp4-13695,NA,hands,TRUE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/16580-S_20131228_1411_03.mp4-795.jpg,7,3R0WOCG21M9NY6P3DI4PFLLSH34DUZ,3ES1UQ6TFXN792G5BPH8S45TOWGML3,AZ69TBTDH7AZS,16580-S_20131228_1411_03.mp4-795.jpg,16580-S_20131228_1411_03.mp4-795,NA,none,FALSE,FALSE,NA,NA
Face(s) and Hand(s),http://langcog.stanford.edu/expts/saycam/frames/7924-A_20140506_1923_02.mp4-49885.jpg,7,3ZQX1VYFTD5G469F0OH0UNF2OQJ8OB,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A12ASB8854TT4,7924-A_20140506_1923_02.mp4-49885.jpg,7924-A_20140506_1923_02.mp4-49885,NA,both,TRUE,TRUE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/11384-A_20150308_2923_02.mp4-45665.jpg,7,35YHTYFL1G3K95SZ9E9KZ7QW7NTFV1,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A17K1CHOI773VZ,11384-A_20150308_2923_02.mp4-45665.jpg,11384-A_20150308_2923_02.mp4-45665,NA,none,FALSE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/689-A_20130614_0901_01.mp4-5520.jpg,7,32K26U12DNONBLE3I8EUB7NBVADDVO,3ES1UQ6TFXN792G5BPH8S45TOWGML3,AKZ8SFOAI4RZN,689-A_20130614_0901_01.mp4-5520.jpg,689-A_20130614_0901_01.mp4-5520,NA,none,FALSE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/10412-A_20141213_2700_01.mp4-22145.jpg,7,32PT7WK7DMF3ZCCKYY8OSCVS4QK3DH,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A1P6OXEJ86HQRM,10412-A_20141213_2700_01.mp4-22145.jpg,10412-A_20141213_2700_01.mp4-22145,NA,none,FALSE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/14532-S_20130901_1015_01.mp4-1400.jpg,7,3P4ZBJFX2V3XOUS4ZOEGL99AEWVFWB,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A2R8IV2PWFTY00,14532-S_20130901_1015_01.mp4-1400.jpg,14532-S_20130901_1015_01.mp4-1400,NA,none,FALSE,FALSE,NA,NA
Hand(s) only,http://langcog.stanford.edu/expts/saycam/frames/20453-S_20140824_2207_02.mp4-4390.jpg,7,3FVBZG9CLJEOU0IP179VHZCJT6T0HS,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A3FT3XPTOWHJMY,20453-S_20140824_2207_02.mp4-4390.jpg,20453-S_20140824_2207_02.mp4-4390,NA,hands,TRUE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/13557-S_20130706_0819_04.AVI.mp4-1325.jpg,7,3VMHWJRYHVGCDUXU9TA2NSNHNY1FX4,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A3OW5EFQ5QFD19,13557-S_20130706_0819_04.AVI.mp4-1325.jpg,13557-S_20130706_0819_04.AVI.mp4-1325,NA,none,FALSE,FALSE,NA,NA
Face(s) only,http://langcog.stanford.edu/expts/saycam/frames/4438-A_20131024_1311_01.mp4-330.jpg,7,3N7PQ0KLI5P8RIQKUTJ8YUDD42L3EA,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A3OV174HQJIJK8,4438-A_20131024_1311_01.mp4-330.jpg,4438-A_20131024_1311_01.mp4-330,NA,faces,FALSE,TRUE,NA,NA
NA,http://langcog.stanford.edu/expts/saycam/frames/13236-S_20130619_0802_05.mp4-4060.jpg,7,3P7RGTLO6EDBX3HFZU9LJX4OU99KA7,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A2NW4P1OLHXU3N,13236-S_20130619_0802_05.mp4-4060.jpg,13236-S_20130619_0802_05.mp4-4060,NA,NA,NA,NA,NA,NA
Face(s) and Hand(s),http://langcog.stanford.edu/expts/saycam/frames/22295-S_20141214_2527_01.mp4-11170.jpg,7,3UUIU9GZC55DUGVLY7WWCDBYL8Z5TS,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A2S4YDJ9UGAXFQ,22295-S_20141214_2527_01.mp4-11170.jpg,22295-S_20141214_2527_01.mp4-11170,NA,both,TRUE,TRUE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/18560-S_20140418_1801_01.mp4-31010.jpg,7,3MQKOF1EE2O0QAE88IJQX96P2JFDWY,3ES1UQ6TFXN792G5BPH8S45TOWGML3,AN0JVAS4VR13F,18560-S_20140418_1801_01.mp4-31010.jpg,18560-S_20140418_1801_01.mp4-31010,NA,none,FALSE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/7893-A_20140506_1923_02.mp4-3520.jpg,7,362E9TQF2HQL1Z4ULRGJ230E00XIG6,3ES1UQ6TFXN792G5BPH8S45TOWGML3,AETIZKQNUSBLB,7893-A_20140506_1923_02.mp4-3520.jpg,7893-A_20140506_1923_02.mp4-3520,NA,none,FALSE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/9624-A_20140912_2330_01.mp4-38350.jpg,7,3RWB1RTQDJNYP6LGFOUFJNKSYVF8PS,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A36FBIDN58N139,9624-A_20140912_2330_01.mp4-38350.jpg,9624-A_20140912_2330_01.mp4-38350,NA,none,FALSE,FALSE,NA,NA
Hand(s) only,http://langcog.stanford.edu/expts/saycam/frames/13033-S_20130608_0722_03.mp4-560.jpg,7,3KQC8JMJGCSKBSHMKUREJXAQWID3HQ,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A30GA8KZBSU7E4,13033-S_20130608_0722_03.mp4-560.jpg,13033-S_20130608_0722_03.mp4-560,NA,hands,TRUE,FALSE,NA,NA
NA,http://langcog.stanford.edu/expts/saycam/frames/3130-A_20130830_1117_03.mp4-1680.jpg,7,3OQQD2WO8I6K7NS6QC9ZJ9B5WVS3IJ,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A2O2Y99RA9GFUJ,3130-A_20130830_1117_03.mp4-1680.jpg,3130-A_20130830_1117_03.mp4-1680,NA,NA,NA,NA,NA,NA
Hand(s) only,http://langcog.stanford.edu/expts/saycam/frames/10183-A_20141122_2609_02.mp4-42045.jpg,7,3S829FDFT21FFAJYINFCZSKWBLLDXR,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A2FV0CMG9S8CU0,10183-A_20141122_2609_02.mp4-42045.jpg,10183-A_20141122_2609_02.mp4-42045,NA,hands,TRUE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/3667-A_20130920_1207_02.mp4-40885.jpg,7,3PEG1BH7AERGGDM7589HE8OUCRUKB2,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A3UDUHUVFKD833,3667-A_20130920_1207_02.mp4-40885.jpg,3667-A_20130920_1207_02.mp4-40885,NA,none,FALSE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/14868-S_20130919_1102_05.mp4-18695.jpg,8,3R0WOCG21M9NY6P3DI4PFLLSH34DUZ,3ES1UQ6TFXN792G5BPH8S45TOWGML3,AZ69TBTDH7AZS,14868-S_20130919_1102_05.mp4-18695.jpg,14868-S_20130919_1102_05.mp4-18695,NA,none,FALSE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/18303-S_20140403_1717_06.mp4-16075.jpg,8,3ZQX1VYFTD5G469F0OH0UNF2OQJ8OB,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A12ASB8854TT4,18303-S_20140403_1717_06.mp4-16075.jpg,18303-S_20140403_1717_06.mp4-16075,NA,none,FALSE,FALSE,NA,NA
Face(s) and Hand(s),http://langcog.stanford.edu/expts/saycam/frames/3350-A_20130907_1125_03.mp4-6855.jpg,8,35YHTYFL1G3K95SZ9E9KZ7QW7NTFV1,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A17K1CHOI773VZ,3350-A_20130907_1125_03.mp4-6855.jpg,3350-A_20130907_1125_03.mp4-6855,NA,both,TRUE,TRUE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/17674-S_20140222_1605_05.mp4-11815.jpg,8,32K26U12DNONBLE3I8EUB7NBVADDVO,3ES1UQ6TFXN792G5BPH8S45TOWGML3,AKZ8SFOAI4RZN,17674-S_20140222_1605_05.mp4-11815.jpg,17674-S_20140222_1605_05.mp4-11815,NA,none,FALSE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/1642-A_20130721_1008_01.mp4-52805.jpg,8,32PT7WK7DMF3ZCCKYY8OSCVS4QK3DH,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A1P6OXEJ86HQRM,1642-A_20130721_1008_01.mp4-52805.jpg,1642-A_20130721_1008_01.mp4-52805,NA,none,FALSE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/2961-A_20130827_1114_01.mp4-37365.jpg,8,3P4ZBJFX2V3XOUS4ZOEGL99AEWVFWB,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A2R8IV2PWFTY00,2961-A_20130827_1114_01.mp4-37365.jpg,2961-A_20130827_1114_01.mp4-37365,NA,none,FALSE,FALSE,NA,NA
Neither face(s) nor hands(s),http://langcog.stanford.edu/expts/saycam/frames/5129-A_20140106_1524_01.mp4-9135.jpg,8,3FVBZG9CLJEOU0IP179VHZCJT6T0HS,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A3FT3XPTOWHJMY,5129-A_20140106_1524_01.mp4-9135.jpg,5129-A_20140106_1524_01.mp4-9135,NA,none,FALSE,FALSE,NA,NA
Hand(s) only,http://langcog.stanford.edu/expts/saycam/frames/1568-A_20130719_1006_02.mp4-36380.jpg,8,3VMHWJRYHVGCDUXU9TA2NSNHNY1FX4,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A3OW5EFQ5QFD19,1568-A_20130719_1006_02.mp4-36380.jpg,1568-A_20130719_1006_02.mp4-36380,NA,hands,TRUE,FALSE,NA,NA
Face(s) and Hand(s),http://langcog.stanford.edu/expts/saycam/frames/12804-S_20130529_0712_01.AVI.mp4-7285.jpg,8,3N7PQ0KLI5P8RIQKUTJ8YUDD42L3EA,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A3OV174HQJIJK8,12804-S_20130529_0712_01.AVI.mp4-7285.jpg,12804-S_20130529_0712_01.AVI.mp4-7285,NA,both,TRUE,TRUE,NA,NA
NA,http://langcog.stanford.edu/expts/saycam/frames/13018-S_20130608_0722_01.mp4-5145.jpg,8,3P7RGTLO6EDBX3HFZU9LJX4OU99KA7,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A2NW4P1OLHXU3N,13018-S_20130608_0722_01.mp4-5145.jpg,13018-S_20130608_0722_01.mp4-5145,NA,NA,NA,NA,NA,NA
Face(s) and Hand(s),http://langcog.stanford.edu/expts/saycam/frames/19660-S_20140622_2005_04.mp4-15725.jpg,8,3UUIU9GZC55DUGVLY7WWCDBYL8Z5TS,3ES1UQ6TFXN792G5BPH8S45TOWGML3,A2S4YDJ9UGAXFQ,19660-S_20140622_2005_04.mp4-15725.jpg,19660-S_20140622_2005_04.mp4-15725,NA,both,TRUE,TRUE,NA,NA
Hand(s) only,http://langcog.stanford.edu/expts/saycam/frames/22115-S_20141203_2516_02.mp4-7670.jpg,8,3MQKOF1EE2O0QAE88IJQX96P2JFDWY,3ES1UQ6TFXN792G5BPH8S45TOWGML3,AN0JVAS4VR13F,22115-S_20141203_2516_02.mp4-7670.jpg,22115-S_20141203_2516_02.mp4-7670,NA,hands,TRUE,FALSE,NA,NA
